bucket_id,ts,side,pred_long,pred_short,gap,variant,window,outcome,whipsaw,O.06,O.12,O.24,O.18,O.23
15939,1782870226,short,35.77,40.24,4.47,W-ALL,discovery,TP,0,0.0931,,,,
15940,1782870234,short,35.83,40.18,4.36,W-ALL,discovery,TP,0,0.0931,,,,
15941,1782870241,short,36.18,39.70,3.52,W-ALL,discovery,TP,0,0.1868,,,,
15942,1782870248,short,36.00,40.13,4.13,W-ALL,discovery,TP,0,0.1065,,,,
15943,1782870261,short,36.04,40.13,4.09,W-ALL,discovery,TP,0,0.0529,,,,
15944,1782870273,short,36.19,40.00,3.81,W-ALL,discovery,TP,0,0.1065,,,,
15945,1782870285,short,35.92,40.17,4.25,W-ALL,discovery,TP,0,0.1065,,,,
15946,1782870305,short,36.30,39.82,3.52,W-ALL,discovery,TP,0,0.0394,,,,
15947,1782870314,short,36.17,39.92,3.75,W-ALL,discovery,SL,1,,2.0341,0.9984,0.4992,1687.9780
15948,1782870329,short,36.12,39.98,3.86,W-ALL,discovery,TP,0,0.0394,,,,
15949,1782870336,short,36.05,40.10,4.05,W-ALL,discovery,TP,0,0.1065,,,,
15950,1782870341,short,36.16,40.04,3.88,W-ALL,discovery,TP,0,0.2135,,,,
15951,1782870353,short,36.02,40.25,4.23,W-ALL,discovery,TP,0,0.0260,,,,
15952,1782870363,short,36.21,40.09,3.88,W-ALL,discovery,SL,1,,2.1446,0.7834,0.3917,1392.0030
15953,1782870378,short,35.87,40.14,4.27,W-ALL,discovery,SL,1,,2.0617,0.9447,0.4723,1624.6370
15954,1782870386,short,35.67,40.28,4.60,W-ALL,discovery,SL,1,,2.1031,0.8640,0.4320,1443.0400
15955,1782870390,short,35.62,40.10,4.48,W-ALL,discovery,SL,1,,2.1585,0.7565,0.3782,1334.7050
15956,1782870395,short,35.61,40.25,4.64,W-ALL,discovery,SL,1,,2.1862,0.7026,0.3513,1167.6870
15957,1782870396,short,35.98,39.57,3.60,W-ALL,discovery,SL,0,,2.2554,0.5679,0.2839,849.0930
15958,1782870397,short,35.78,39.79,4.00,W-ALL,discovery,SL,0,,2.2832,0.5139,0.2570,709.5930
15959,1782870404,short,35.74,40.02,4.28,W-ALL,discovery,SL,0,,2.2832,0.5139,0.2570,709.5930
15960,1782870413,short,35.84,39.82,3.98,W-ALL,discovery,SL,1,,2.2000,0.6757,0.3378,1021.1000
15961,1782870420,short,36.32,39.49,3.17,W-ALL,discovery,SL,0,,2.2416,0.5948,0.2974,848.4120
15962,1782870427,short,36.02,39.67,3.66,W-ALL,discovery,SL,0,,2.2693,0.5409,0.2705,764.3880
15963,1782870442,short,36.24,39.37,3.13,W-ALL,discovery,SL,1,,2.2277,0.6218,0.3109,893.9690
15964,1782870464,short,35.94,39.78,3.83,W-ALL,discovery,SL,1,,2.2000,0.6757,0.3378,992.7190
15965,1782870477,short,36.09,39.63,3.55,W-ALL,discovery,SL,1,,2.1862,0.7026,0.3513,1098.4260
15966,1782870496,short,35.40,40.48,5.09,W-ALL,discovery,SL,1,,2.1723,0.7295,0.3648,1228.2710
15967,1782870517,short,36.24,39.61,3.37,W-ALL,discovery,SL,0,,2.3248,0.4330,0.2165,496.6270
15968,1782870535,short,36.23,39.64,3.41,W-ALL,discovery,SL,0,,2.3248,0.4330,0.2165,496.6270
15969,1782870554,short,35.62,39.91,4.29,W-ALL,discovery,SL,0,,2.3387,0.3789,0.1894,218.0650
15970,1782870570,short,36.43,39.20,2.76,W-ALL,discovery,SL,0,,2.3526,0.3519,0.1759,201.9540
15971,1782870573,short,36.52,39.20,2.68,W-ALL,discovery,SL,0,,2.3387,0.3789,0.1894,201.9540
15972,1782870581,short,36.24,39.79,3.56,W-ALL,discovery,SL,0,,2.3665,0.3249,0.1624,180.3760
15973,1782870601,short,36.50,39.36,2.86,W-ALL,discovery,SL,0,,2.3248,0.4330,0.2165,451.2180
15974,1782870606,short,36.74,39.26,2.52,W-ALL,discovery,SL,0,,2.4082,0.2437,0.1219,121.3860
15975,1782870634,short,36.23,39.67,3.44,W-ALL,discovery,SL,0,,2.4360,0.1896,0.0948,93.7900
15976,1782870656,short,36.54,39.36,2.82,W-ALL,discovery,SL,0,,2.4639,0.1355,0.0677,71.5500
15977,1782870670,short,36.25,39.64,3.39,W-ALL,discovery,SL,0,,2.4778,0.1084,0.0542,10.3990
15978,1782870688,short,36.34,39.59,3.26,W-ALL,discovery,SL,0,,2.4778,0.0813,0.0407,10.3990
15979,1782870717,short,36.15,39.59,3.44,W-ALL,discovery,SL,0,,2.4778,0.0813,0.0407,10.3990
15980,1782870728,short,36.47,39.32,2.85,W-ALL,discovery,SL,0,,2.5196,0.0000,0.0000,0.0000
15981,1782870761,short,36.29,39.49,3.19,W-ALL,discovery,SL,0,,2.3804,0.0541,0.0271,20.5300
15982,1782870781,short,36.22,39.68,3.46,W-ALL,discovery,SL,0,,2.3943,0.0000,0.0000,0.0000
15983,1782870795,short,36.03,39.83,3.80,W-ALL,discovery,SL,0,,2.3665,0.0541,0.0271,0.0000
15984,1782870833,short,35.88,39.86,3.99,W-ALL,discovery,SL,0,,2.3109,0.4600,0.2300,285.7470
15985,1782870859,short,35.83,40.13,4.31,W-ALL,discovery,SL,0,,2.2832,0.5139,0.2570,372.9920
15986,1782870881,short,36.23,39.71,3.48,W-ALL,discovery,SL,1,,2.2277,0.6218,0.3109,530.9650
15987,1782870889,short,36.03,39.94,3.91,W-ALL,discovery,SL,1,,2.2277,0.6218,0.3109,530.9650
15988,1782870903,short,35.89,40.50,4.61,W-ALL,discovery,SL,1,,2.1031,0.8640,0.4320,940.0160
15989,1782870936,short,35.52,40.79,5.27,W-ALL,discovery,SL,1,,2.1585,0.7565,0.3782,835.2720
15990,1782870954,short,36.09,40.49,4.40,W-ALL,discovery,SL,1,,2.0479,0.9715,0.4858,1066.6870
15991,1782870975,short,36.16,40.22,4.06,W-ALL,discovery,SL,1,,2.1585,0.7565,0.3782,835.2720
15992,1782871003,short,35.69,40.16,4.47,W-ALL,discovery,SL,1,,2.2000,0.6757,0.3378,599.7200
15993,1782871047,short,35.93,39.93,4.00,W-ALL,discovery,SL,1,,2.2000,0.6757,0.3378,599.7200
15994,1782871074,short,35.74,40.11,4.36,W-ALL,discovery,SL,0,,2.2416,0.5948,0.2974,478.9070
15995,1782871102,short,35.75,40.07,4.33,W-ALL,discovery,SL,0,,2.2832,0.5139,0.2570,372.9920
15996,1782871172,short,35.79,39.96,4.17,W-ALL,discovery,SL,0,,2.2693,0.5409,0.2705,372.9920
15997,1782871201,short,35.48,40.31,4.84,W-ALL,discovery,SL,0,,2.3248,0.4330,0.2165,256.8450
15998,1782871209,short,35.98,39.87,3.90,W-ALL,discovery,SL,1,,2.2277,0.6218,0.3109,377.4070
15999,1782871226,short,35.70,40.13,4.43,W-ALL,discovery,SL,1,,2.2277,0.6218,0.3109,377.4070
16000,1782871279,short,35.27,40.38,5.11,W-ALL,discovery,SL,1,,2.1862,0.7026,0.3513,454.9970
16001,1782871304,short,35.69,40.21,4.51,W-ALL,discovery,SL,0,,2.2416,0.5948,0.2974,352.1620
16002,1782871348,short,35.33,40.21,4.88,W-ALL,discovery,SL,1,,2.2277,0.6218,0.3109,352.1620
16003,1782871373,short,35.18,40.68,5.49,W-ALL,discovery,SL,1,,2.1170,0.8372,0.4186,488.4620
16004,1782871403,short,35.13,40.68,5.55,W-ALL,discovery,SL,1,,2.1862,0.7026,0.3513,385.9100
16005,1782871428,short,35.29,40.56,5.27,W-ALL,discovery,SL,1,,2.0893,0.8909,0.4455,508.0150
16006,1782871454,short,34.96,40.83,5.86,W-ALL,discovery,SL,1,,2.1446,0.7834,0.3917,431.5410
16007,1782871507,short,35.49,40.06,4.57,W-ALL,discovery,SL,0,,2.2971,0.4869,0.2435,256.8450
16008,1782871524,short,35.81,39.92,4.10,W-ALL,discovery,SL,0,,2.3804,0.3249,0.1624,171.2000
16009,1782871551,short,35.31,40.26,4.95,W-ALL,discovery,SL,0,,2.3804,0.3249,0.1624,171.2000
16010,1782871569,short,35.86,39.83,3.97,W-ALL,discovery,SL,0,,2.4778,0.1355,0.0678,53.3580
16011,1782871587,short,35.64,40.08,4.44,W-ALL,discovery,SL,0,,2.4499,0.1897,0.0948,53.3580
16012,1782871605,short,36.12,39.57,3.45,W-ALL,discovery,SL,0,,2.5335,0.0271,0.0136,0.0000
16013,1782871640,short,35.69,39.79,4.10,W-ALL,discovery,SL,0,,2.4917,0.0542,0.0271,0.0000
16014,1782871675,short,35.50,39.72,4.22,W-ALL,discovery,SL,0,,2.4221,0.0542,0.0271,0.0000
16015,1782871723,short,35.43,39.82,4.39,W-ALL,discovery,SL,0,,2.4221,0.0542,0.0271,0.0000
16016,1782871764,short,35.78,39.66,3.88,W-ALL,discovery,SL,0,,2.3804,0.0271,0.0135,0.0000
16017,1782871798,short,35.73,39.60,3.87,W-ALL,discovery,SL,0,,2.2971,0.0812,0.0406,0.0000
16018,1782871807,short,35.95,39.56,3.61,W-ALL,discovery,SL,0,,2.2554,0.1622,0.0811,0.0000
16019,1782871840,short,35.55,40.31,4.76,W-ALL,discovery,SL,0,,2.2000,0.1351,0.0676,0.0000
16020,1782871886,short,35.66,39.82,4.15,W-ALL,discovery,SL,0,,2.1862,0.0270,0.0135,0.0000
16021,1782871948,short,35.45,40.30,4.84,W-ALL,discovery,SL,0,,2.0893,0.1080,0.0540,50.0550
16022,1782871951,short,35.51,40.32,4.81,W-ALL,discovery,SL,0,,2.0893,0.1080,0.0540,50.0550
16023,1782871957,short,35.67,40.19,4.52,W-ALL,discovery,SL,0,,2.0479,0.1889,0.0945,69.8100
16024,1782871971,short,35.53,40.33,4.80,W-ALL,discovery,SL,0,,2.0479,0.1889,0.0945,69.8100
16025,1782871991,short,35.70,40.32,4.61,W-ALL,discovery,SL,0,,1.9375,0.4044,0.2022,229.6320
16026,1782871991,short,35.76,39.89,4.12,W-ALL,discovery,SL,0,,1.8549,0.5657,0.2828,408.0660
16027,1782871992,short,35.67,40.03,4.36,W-ALL,discovery,SL,0,,1.9237,0.4313,0.2156,310.5000
16028,1782872022,short,35.35,40.75,5.40,W-ALL,discovery,SL,0,,1.9651,0.3505,0.1753,199.3970
16029,1782872052,short,35.71,40.38,4.68,W-ALL,discovery,SL,0,,1.9789,0.3236,0.1618,95.5690
16030,1782872072,short,35.46,40.68,5.23,W-ALL,discovery,SL,0,,2.0755,0.1350,0.0675,50.0550
16031,1782872122,short,35.32,40.67,5.35,W-ALL,discovery,SL,0,,2.1031,0.0810,0.0405,0.0000
16032,1782872147,short,35.59,40.46,4.87,W-ALL,discovery,SL,0,,1.9789,0.1618,0.0809,25.7590
16033,1782872169,short,35.43,40.72,5.29,W-ALL,discovery,SL,0,,1.8686,0.3772,0.1886,230.1570
16034,1782872189,short,35.39,40.67,5.28,W-ALL,discovery,SL,0,,1.9237,0.2695,0.1348,155.3760
16035,1782872199,short,35.85,40.13,4.28,W-ALL,discovery,SL,0,,1.7999,0.5115,0.2558,255.7600
16036,1782872201,short,35.67,40.11,4.44,W-ALL,discovery,SL,0,,1.7724,0.5652,0.2826,261.0690
16037,1782872209,short,35.80,40.07,4.27,W-ALL,discovery,SL,1,,1.7038,0.6993,0.3497,311.2420
16038,1782872227,short,35.88,40.30,4.42,W-ALL,discovery,SL,0,,1.8136,0.4847,0.2423,210.1080
16039,1782872229,short,35.24,40.67,5.43,W-ALL,discovery,SL,0,,1.8824,0.3503,0.1751,181.3710
16040,1782872235,short,35.57,40.43,4.86,W-ALL,discovery,SL,0,,1.7724,0.5652,0.2826,240.5400
16041,1782872242,short,35.14,40.93,5.79,W-ALL,discovery,SL,0,,1.8136,0.4847,0.2423,207.8570
16042,1782872247,short,35.21,40.86,5.65,W-ALL,discovery,SL,0,,1.7999,0.5115,0.2558,228.7060
16043,1782872273,short,34.99,41.07,6.08,W-ALL,discovery,SL,0,,1.8824,0.3503,0.1751,181.3710
16044,1782872294,short,35.03,40.99,5.96,W-ALL,discovery,SL,0,,1.8136,0.4847,0.2423,181.3710
16045,1782872311,short,35.13,40.93,5.81,W-ALL,discovery,SL,0,,1.8962,0.3234,0.1617,164.2800
16046,1782872349,short,35.03,41.09,6.07,W-ALL,discovery,SL,0,,1.9375,0.2426,0.1213,74.5080
16047,1782872397,short,35.05,41.01,5.96,W-ALL,discovery,SL,0,,1.9789,0.1618,0.0809,25.7590
16048,1782872423,short,34.91,41.06,6.14,W-ALL,discovery,SL,0,,2.0341,0.0000,0.0000,0.0000
16049,1782872467,short,34.77,41.11,6.33,W-ALL,discovery,SL,0,,1.9375,0.0000,0.0000,0.0000
16050,1782872476,short,34.81,41.30,6.49,W-ALL,discovery,SL,0,,1.9099,0.0270,0.0135,0.0000
16051,1782872491,short,35.13,40.94,5.80,W-ALL,discovery,SL,0,,1.7449,0.1076,0.0538,0.0790
16052,1782872499,short,35.44,40.61,5.18,W-ALL,discovery,SL,0,,1.7038,0.1883,0.0941,29.0460
16053,1782872503,short,35.24,40.78,5.54,W-ALL,discovery,SL,0,,1.7449,0.1076,0.0538,0.0790
16054,1782872503,short,35.19,40.67,5.47,W-ALL,discovery,SL,0,,1.7999,0.0000,0.0000,0.0000
16055,1782872526,short,35.60,40.79,5.19,W-ALL,discovery,SL,0,,1.6626,0.1882,0.0941,83.1560
16056,1782872526,short,35.20,40.79,5.59,W-ALL,discovery,SL,0,,1.6763,0.1613,0.0807,83.1240
16057,1782872526,short,35.49,40.64,5.16,W-ALL,discovery,SL,0,,1.6352,0.2419,0.1210,113.1600
16058,1782872526,short,35.87,40.11,4.24,W-ALL,discovery,SL,0,,1.6215,0.2687,0.1344,131.6740
16059,1782872528,short,35.72,40.36,4.64,W-ALL,discovery,SL,0,,1.6215,0.2687,0.1344,131.6740
16060,1782872532,short,35.84,40.14,4.29,W-ALL,discovery,SL,0,,1.5668,0.3760,0.1880,261.6110
16061,1782872546,short,35.56,40.69,5.14,W-ALL,discovery,SL,0,,1.6352,0.2419,0.1210,113.1600
16062,1782872575,short,35.06,40.97,5.91,W-ALL,discovery,SL,0,,1.6078,0.2956,0.1478,133.6530
16063,1782872594,short,35.79,40.42,4.62,W-ALL,discovery,SL,0,,1.7449,0.0269,0.0135,0.0000
16064,1782872601,short,35.68,40.39,4.71,W-ALL,discovery,SL,0,,1.7449,0.0000,0.0000,0.0000
16065,1782872616,short,35.82,40.49,4.67,W-ALL,discovery,SL,0,,1.6215,0.1881,0.0941,92.9820
16066,1782872634,short,35.99,40.42,4.43,W-ALL,discovery,SL,0,,1.5394,0.3491,0.1745,243.7680
16067,1782872647,short,35.79,40.41,4.62,W-ALL,discovery,SL,0,,1.5805,0.2686,0.1343,164.5370
16068,1782872652,short,35.61,40.51,4.90,W-ALL,discovery,SL,0,,1.6352,0.1613,0.0806,87.8990
16069,1782872656,short,35.59,40.48,4.89,W-ALL,discovery,SL,0,,1.6078,0.2150,0.1075,87.8990
16070,1782872656,short,35.52,40.39,4.87,W-ALL,discovery,SL,0,,1.5941,0.2418,0.1209,100.8210
16071,1782872658,short,35.62,40.28,4.66,W-ALL,discovery,SL,0,,1.5941,0.2418,0.1209,100.8210
16072,1782872667,short,35.56,40.60,5.04,W-ALL,discovery,SL,0,,1.5668,0.2955,0.1477,153.1830
16073,1782872692,short,35.39,40.91,5.52,W-ALL,discovery,SL,0,,1.5941,0.2418,0.1209,100.8210
16074,1782872702,short,35.55,40.64,5.10,W-ALL,discovery,SL,0,,1.6489,0.1344,0.0672,78.2570
16075,1782872722,short,35.37,40.73,5.35,W-ALL,discovery,SL,0,,1.6626,0.1075,0.0538,57.8630
16076,1782872735,short,35.22,40.98,5.76,W-ALL,discovery,SL,0,,1.7038,0.0269,0.0134,0.0000
16077,1782872764,short,35.25,40.86,5.61,W-ALL,discovery,SL,0,,1.6900,0.0538,0.0269,0.0000
16078,1782872780,short,35.29,40.93,5.64,W-ALL,discovery,SL,0,,1.6900,0.0000,0.0000,0.0000
16079,1782872791,short,35.73,40.41,4.68,W-ALL,discovery,SL,0,,1.5668,0.1343,0.0672,39.8620
16080,1782872792,short,35.61,40.23,4.63,W-ALL,discovery,SL,0,,1.5257,0.2148,0.1074,123.2520
16081,1782872792,short,35.59,40.20,4.61,W-ALL,discovery,SL,0,,1.5257,0.2148,0.1074,123.2520
16082,1782872802,short,35.58,40.44,4.86,W-ALL,discovery,SL,0,,1.5668,0.1343,0.0672,39.8620
16083,1782872807,short,35.99,40.02,4.03,W-ALL,discovery,SL,0,,1.4438,0.3756,0.1878,213.3060
16084,1782872817,short,35.90,40.16,4.26,W-ALL,discovery,SL,0,,1.4574,0.3488,0.1744,203.5850
16085,1782872819,short,35.57,40.37,4.80,W-ALL,discovery,SL,0,,1.4711,0.3220,0.1610,201.3020
16086,1782872838,short,35.95,40.27,4.33,W-ALL,discovery,SL,0,,1.5941,0.0806,0.0403,12.9220
16087,1782872875,short,35.37,40.70,5.33,W-ALL,discovery,SL,0,,1.5531,0.1611,0.0806,21.0870
16088,1782872902,short,35.95,40.42,4.48,W-ALL,discovery,SL,0,,1.4438,0.3756,0.1878,145.0610
16089,1782872915,short,35.62,40.55,4.94,W-ALL,discovery,SL,0,,1.4302,0.4024,0.2012,237.3280
16090,1782872919,short,35.70,40.32,4.62,W-ALL,discovery,SL,0,,1.4984,0.2684,0.1342,108.5560
16091,1782872935,short,35.38,40.86,5.48,W-ALL,discovery,SL,0,,1.5257,0.2148,0.1074,57.5380
16092,1782872971,short,35.78,40.42,4.64,W-ALL,discovery,SL,0,,1.5394,0.1880,0.0940,21.0870
16093,1782872987,short,35.36,40.85,5.48,W-ALL,discovery,SL,0,,1.5257,0.2148,0.1074,21.0870
16094,1782873006,short,35.52,40.60,5.08,W-ALL,discovery,SL,0,,1.5257,0.2148,0.1074,21.0870
16095,1782873014,short,35.60,40.39,4.78,W-ALL,discovery,SL,0,,1.5941,0.0806,0.0403,12.9220
16096,1782873020,short,35.41,40.47,5.06,W-ALL,discovery,SL,0,,1.6078,0.0537,0.0269,0.0000
16097,1782873027,short,35.54,40.46,4.92,W-ALL,discovery,SL,0,,1.6078,0.0000,0.0000,0.0000
16098,1782873038,short,35.31,40.75,5.43,W-ALL,discovery,SL,0,,1.4984,0.0537,0.0268,0.0000
16099,1782873044,short,35.23,40.80,5.57,W-ALL,discovery,SL,0,,1.4984,0.0537,0.0268,0.0000
16100,1782873060,short,35.14,40.98,5.83,W-ALL,discovery,SL,0,,1.4848,0.0000,0.0000,0.0000
16101,1782873073,short,35.33,40.87,5.54,W-ALL,discovery,SL,0,,1.4165,0.3218,0.1609,109.2890
16102,1782873082,short,35.56,40.58,5.02,W-ALL,discovery,SL,0,,1.3892,0.3754,0.1877,129.1030
16103,1782873082,short,35.84,39.95,4.11,W-ALL,discovery,SL,0,,1.3347,0.4824,0.2412,156.3350
16104,1782873083,short,35.79,40.18,4.40,W-ALL,discovery,SL,1,,1.2803,0.5893,0.2946,217.0350
16105,1782873083,short,35.69,40.24,4.56,W-ALL,discovery,SL,1,,1.2259,0.6960,0.3480,331.3560
16106,1782873084,short,35.99,39.94,3.95,W-ALL,discovery,SL,1,,1.1580,0.8293,0.4147,396.6820
16107,1782873084,short,35.79,40.11,4.33,W-ALL,discovery,SL,1,,1.1851,0.7760,0.3880,357.7940
16108,1782873085,short,35.89,39.98,4.08,W-ALL,discovery,SL,1,,1.2123,0.7227,0.3613,343.1290
16109,1782873089,short,36.16,39.76,3.60,W-ALL,discovery,SL,1,,1.2531,0.6427,0.3213,246.9140
16110,1782873094,short,36.11,39.80,3.69,W-ALL,discovery,SL,1,,1.2803,0.5893,0.2946,217.0350
16111,1782873108,short,36.21,40.12,3.91,W-ALL,discovery,SL,0,,1.3892,0.3754,0.1877,129.1030
16112,1782873111,short,35.97,40.03,4.07,W-ALL,discovery,SL,0,,1.4574,0.2415,0.1207,63.8410
16113,1782873134,short,35.98,40.31,4.33,W-ALL,discovery,SL,0,,1.5668,0.0269,0.0134,26.5900
16114,1782873154,short,35.84,40.23,4.38,W-ALL,discovery,SL,0,,1.4029,0.3486,0.1743,83.3130
16115,1782873169,short,35.83,40.14,4.31,W-ALL,discovery,SL,0,,1.4848,0.1879,0.0939,26.5900
16116,1782873195,short,35.76,40.20,4.44,W-ALL,discovery,SL,0,,1.5805,0.0000,0.0000,0.0000
16117,1782873220,short,35.77,40.01,4.24,W-ALL,discovery,SL,0,,1.4574,0.0537,0.0268,0.0000
16118,1782873221,short,35.47,40.41,4.93,W-ALL,discovery,SL,0,,1.4302,0.1073,0.0536,0.0000
16119,1782873237,short,35.49,40.43,4.94,W-ALL,discovery,SL,0,,1.4302,0.0000,0.0000,0.0000
16120,1782873274,short,35.56,40.47,4.91,W-ALL,discovery,SL,1,,1.3075,0.2143,0.1072,17.4430
16121,1782873287,short,35.80,40.44,4.64,W-ALL,discovery,SL,0,,1.3484,0.0000,0.0000,0.0000
16122,1782873291,short,35.63,40.27,4.64,W-ALL,discovery,SL,0,,1.3211,0.0268,0.0134,0.0000
16123,1782873304,short,35.35,40.76,5.41,W-ALL,discovery,SL,1,,1.2939,0.0804,0.0402,0.0000
16124,1782873311,short,35.38,40.76,5.38,W-ALL,discovery,SL,1,,1.2939,0.0000,0.0000,0.0000
16125,1782873326,short,35.31,40.90,5.59,W-ALL,discovery,SL,1,,1.2667,0.0268,0.0134,0.0000
16126,1782873337,short,35.67,40.41,4.74,W-ALL,discovery,SL,1,,1.2259,0.1071,0.0535,91.1290
16127,1782873348,short,35.67,40.50,4.83,W-ALL,discovery,SL,1,,1.1851,0.1873,0.0937,104.7290
16128,1782873355,short,35.54,40.50,4.95,W-ALL,discovery,SL,1,,1.2395,0.0803,0.0402,9.9670
16129,1782873362,short,35.41,40.70,5.29,W-ALL,discovery,SL,1,,1.2395,0.0803,0.0402,9.9670
16130,1782873372,short,35.32,40.92,5.59,W-ALL,discovery,SL,1,,1.2667,0.0268,0.0134,0.0000
16131,1782873386,short,35.41,40.63,5.22,W-ALL,discovery,SL,1,,1.1716,0.2140,0.1070,94.4770
16132,1782873400,short,35.18,40.95,5.77,W-ALL,discovery,SL,1,,1.1851,0.1873,0.0937,80.7610
16133,1782873428,short,35.23,40.86,5.63,W-ALL,discovery,SL,1,,1.2395,0.0803,0.0402,0.0000
16134,1782873454,short,34.80,41.35,6.55,W-ALL,discovery,SL,1,,1.2395,0.0803,0.0402,0.0000
16135,1782873467,short,34.76,41.41,6.65,W-ALL,discovery,SL,1,,1.2395,0.0803,0.0402,0.0000
16136,1782873477,short,35.03,40.98,5.95,W-ALL,discovery,SL,1,,1.1987,0.0535,0.0268,0.0000
16137,1782873481,short,34.71,41.12,6.41,W-ALL,discovery,SL,1,,1.1987,0.0535,0.0268,0.0000
16138,1782873491,short,35.45,40.62,5.17,W-ALL,discovery,SL,1,,1.1173,0.1872,0.0936,62.5410
16139,1782873491,short,35.19,40.67,5.48,W-ALL,discovery,TP,0,0.6898,,,,
16140,1782873491,short,35.42,40.42,5.00,W-ALL,discovery,TP,0,0.7822,,,,
16141,1782873491,short,35.42,40.49,5.06,W-ALL,discovery,TP,0,0.7558,,,,
16142,1782873491,short,35.22,40.55,5.33,W-ALL,discovery,TP,0,0.7690,,,,
16143,1782873492,short,35.36,40.44,5.08,W-ALL,discovery,TP,0,0.7822,,,,
16144,1782873494,short,35.16,40.74,5.58,W-ALL,discovery,TP,0,0.7690,,,,
16145,1782873496,short,35.31,40.34,5.03,W-ALL,discovery,TP,0,0.7822,,,,
16146,1782873501,short,35.51,40.43,4.92,W-ALL,discovery,TP,0,0.8349,,,,
16147,1782873501,short,35.13,40.75,5.62,W-ALL,discovery,TP,0,0.8613,,,,
16148,1782873501,short,35.16,40.74,5.58,W-ALL,discovery,TP,0,0.8613,,,,
16149,1782873505,short,35.48,40.58,5.10,W-ALL,discovery,TP,0,0.7690,,,,
16150,1782873515,short,35.80,40.55,4.75,W-ALL,discovery,TP,0,0.8876,,,,
16151,1782873521,short,35.22,40.86,5.64,W-ALL,discovery,TP,0,0.8744,,,,
16152,1782873528,short,35.27,40.89,5.62,W-ALL,discovery,TP,0,0.9139,,,,
16153,1782873533,short,35.33,40.56,5.23,W-ALL,discovery,TP,0,0.8876,,,,
16154,1782873545,short,35.35,40.65,5.29,W-ALL,discovery,TP,0,0.8613,,,,
16155,1782873554,short,35.18,40.87,5.69,W-ALL,discovery,TP,0,0.8744,,,,
16156,1782873559,short,35.02,40.83,5.81,W-ALL,discovery,TP,0,0.8218,,,,
16157,1782873570,short,34.85,41.11,6.26,W-ALL,discovery,TP,0,0.7822,,,,
16158,1782873584,short,34.77,41.23,6.47,W-ALL,discovery,TP,0,0.7822,,,,
16159,1782873601,short,35.06,40.90,5.84,W-ALL,discovery,TP,0,0.7163,,,,
16160,1782873625,short,35.41,40.66,5.25,W-ALL,discovery,SL,1,,1.1444,0.1337,0.0669,38.7300
16161,1782873633,short,35.06,41.02,5.96,W-ALL,discovery,SL,1,,1.1580,0.1070,0.0535,0.0400
16162,1782873634,short,35.09,40.95,5.86,W-ALL,discovery,SL,1,,1.1851,0.0535,0.0268,0.0000
16163,1782873634,short,35.17,40.91,5.73,W-ALL,discovery,TP,0,0.7030,,,,
16164,1782873640,short,35.12,40.94,5.82,W-ALL,discovery,TP,0,0.6898,,,,
16165,1782873670,short,35.22,41.08,5.85,W-ALL,discovery,SL,1,,1.1580,0.0268,0.0134,0.0000
16166,1782873706,short,35.08,41.13,6.05,W-ALL,discovery,TP,0,0.7427,,,,
16167,1782873716,short,35.17,40.97,5.80,W-ALL,discovery,TP,0,0.7295,,,,
16168,1782873738,short,35.31,40.89,5.59,W-ALL,discovery,TP,0,0.7690,,,,
16169,1782873747,short,35.20,41.03,5.84,W-ALL,discovery,TP,0,0.7690,,,,
16170,1782873756,short,35.24,40.85,5.62,W-ALL,discovery,TP,0,0.7295,,,,
16171,1782873778,short,35.17,41.04,5.87,W-ALL,discovery,TP,0,0.7558,,,,
16172,1782873801,short,35.35,40.73,5.38,W-ALL,discovery,TP,0,0.8218,,,,
16173,1782873812,short,35.46,40.82,5.36,W-ALL,discovery,TP,0,0.8086,,,,
16174,1782873814,short,35.22,40.81,5.60,W-ALL,discovery,TP,0,0.7954,,,,
16175,1782873829,short,35.06,41.28,6.22,W-ALL,discovery,TP,0,0.8218,,,,
16176,1782873850,short,35.48,40.69,5.20,W-ALL,discovery,TP,0,0.8481,,,,
16177,1782873873,short,35.33,40.74,5.41,W-ALL,discovery,TP,0,0.9270,,,,
16178,1782873873,short,35.03,40.89,5.86,W-ALL,discovery,TP,0,0.9533,,,,
16179,1782873873,short,35.28,40.56,5.28,W-ALL,discovery,TP,0,0.9533,,,,
16180,1782873873,short,35.43,40.35,4.93,W-ALL,discovery,TP,0,0.9402,,,,
16181,1782873873,short,35.39,40.42,5.03,W-ALL,discovery,TP,0,0.9533,,,,
16182,1782873879,short,35.14,40.84,5.70,W-ALL,discovery,TP,0,0.9270,,,,
16183,1782873889,short,35.36,40.51,5.15,W-ALL,discovery,TP,0,0.9402,,,,
16184,1782873895,short,35.14,40.82,5.68,W-ALL,discovery,TP,0,0.9270,,,,
16185,1782873907,short,35.27,40.86,5.59,W-ALL,discovery,TP,0,0.8744,,,,
16186,1782873928,short,35.14,40.98,5.85,W-ALL,discovery,TP,0,0.8086,,,,
16187,1782873930,short,35.30,40.47,5.17,W-ALL,discovery,TP,0,0.8744,,,,
16188,1782873930,short,35.38,40.38,5.00,W-ALL,discovery,TP,0,0.9007,,,,
16189,1782873930,short,35.41,40.23,4.82,W-ALL,discovery,TP,0,0.8744,,,,
16190,1782873938,short,35.75,40.03,4.29,W-ALL,discovery,TP,0,0.9533,,,,
