ts,bucket_id,P1.01,P1.02,P1.03,P1.04,P1.05,P1.06,P1.07,P1.08,P1.09,P1.10,P1.11,P2.01,P2.02,P2.03,P2.04,P2.05,P2.06,P2.07,P2.08,P2.09,P2.10,P2.11,P3.01,P3.02,P3.03,P3.04,P3.05,P3.06,P3.07,P3.08,P3.09,P3.10,P4.01,P4.02,P4.03,P4.04,P4.05,P4.09,P4.10,S.01,S.02,S.03,S.04,S.05,S.06,S.07,S.08,S.09,S.10,S.11,S.12,S.13,S.14,p5_up,p5_dn,p5_spr,p6_up,p6_dn,p6_spr,p7_up,p7_dn,p7_spr,phase_dom_up,phase_dom_dn,p9_bull,p9_bear,p9_sum,p0_bull,p0_bear,p0_sum,cross1_level,cross1_dir,cross1_ago,cross2_level,cross2_dir,cross2_ago,leg1_long,leg1_short,leg2_long,leg2_short,leg3_long,leg3_short,leg4_long,leg4_short,fire_long,fire_short,fwd30_mfe,fwd30_mae,fwd30_end
1782645842.44,9717,66.82996113404914,33.17003886595086,33.659922268098285,bear,21619.68286326984,8811.056421642352,0.2554638000086232,0.015548061668360057,8,5,100.0,86.69890214546231,13.30109785453769,73.39780429092461,bull,38830.05096683316,8996.654645879737,0.4015016475059862,-0.000433554955519013,10,0,50.0,55.36054607243289,44.63945392756711,10.721092144865786,buyer,1.0208875398440758,1.0003409016568132,6,0,8,48.505784957253205,6.720864465812082,bear,6.720864465812082,0.05275873897260089,6.668105726839481,58.14666967664205,2,16,397.7669999599457,119119.57500000003,53863.5 | 65256.0,11392.504999999954,-2955.550000000745,3912.1199999995533,6224.390000000372,4217.06999999933,8874.99000000134,1.0208875398440758,1.0003409016568132,1364.7436412882612,0.5739885202295906,13.536,65.654,-52.118,55.711,33.258,22.453,30.753,1.088,29.665,STARTDUR,BEFORE,6.555,18.674,25.229,16.018,7.54,23.558,,,,,,,False,False,True,False,True,False,True,False,False,False,0.1531,-0.3619,0.0974
1782645853.528,9718,65.09938678880941,34.90061321119059,30.19877357761882,bear,20459.64631489769,8811.056421642352,0.24559091397975755,0.017418760999290777,7,5,100.0,82.22665429812183,17.773345701878174,64.45330859624366,bull,38830.05096683316,8393.141194251892,0.39621826056826326,-0.012707546441427795,9,0,0.0,55.9297185510528,44.0702814489472,11.859437102105597,buyer,1.0318979913310122,0.9783010035585286,5,0,7,31.741087662208333,4.032518679487249,bear,4.032518679487249,0.03165524338356053,4.000863436103689,24.237030087973352,1,16,387.33700013160706,119184.79500000003,52100.0 | 67084.8,14984.824999999939,-1710.2016650444657,3912.1199999995533,6236.558334955086,3419.8099999988085,8439.070000000296,1.0318979913310122,0.9783010035585286,1385.520210743405,0.5741492788124865,12.567,67.228,-54.661,55.218,31.847,23.371,32.214,0.924,31.29,STARTDUR,BEFORE,5.469,17.588,23.057,17.587,9.11,26.697,,,,,,,False,False,True,False,True,False,True,False,False,False,0.181,-0.3342,0.1253
1782645903.306,9719,68.03044802579755,31.96955197420245,36.0608960515951,bear,18749.718996018662,8811.056421642352,0.23101734138424285,0.019652804689231945,6,4,100.0,76.91822954952798,23.08177045047203,53.83645909905594,bull,38830.05096683316,10541.3321935211,0.413836167717511,-0.024051029145948043,8,1,0.0,54.920828959556765,45.079171040443235,9.841657919113533,buyer,1.0320288282838739,0.9556762927039819,4,0,6,40.77246896507798,2.4195112076923495,bear,2.4195112076923495,0.018993146030136316,2.4005180616622135,24.237030087973352,1,16,380.0020000934601,119301.76000000002,51342.3 | 67959.4,16617.11999999995,1389.800000001016,5521.799999999925,7224.1200000013905,3323.469999998287,8032.650000002011,1.0320288282838739,0.9556762927039819,1386.863258896877,0.532063847661713,12.286,67.522,-55.235,55.525,31.721,23.804,32.188,0.757,31.432,STARTDUR,BEFORE,0.845,12.964,13.809,4.146,16.264,20.41,,,,,,,False,False,True,False,True,False,True,False,False,False,0.2786,-0.3064,0.195
1782645964.454,9720,64.19318646174702,35.80681353825298,28.38637292349404,bear,18749.718996018662,12322.864321960806,0.2599995449589611,0.005983700459993287,5,5,0.0,75.02301197494067,24.97698802505933,50.04602394988134,bull,35128.180966833206,10541.3321935211,0.3821392163849713,-0.03783467581470482,7,1,50.0,54.311401700581385,45.688598299418615,8.62280340116277,buyer,1.0772916118330482,0.9841117355126812,4,0,5,61.17227759332954,1.4517067246154096,bear,1.4517067246154096,0.01139588761808179,1.4403108369973279,24.237030087973352,1,16,362.3599998950958,119510.14500000003,50614.1 | 68896.1,18281.98500000006,1559.0,5559.729999998808,7133.08000000052,3600.899999999405,7532.909999999924,1.0772916118330482,0.9841117355126812,1388.7639491876625,0.3354297693920463,12.201,67.48,-55.279,56.045,31.921,24.124,31.755,0.599,31.156,STARTDUR,BEFORE,1.511,13.63,15.141,4.493,16.612,21.105,,,,,,,False,False,True,False,True,False,True,False,False,False,0.2925,-0.2925,0.1672
1782646006.755,9721,64.19318646174702,35.80681353825298,28.38637292349404,bear,18749.718996018662,10458.550649844292,0.24390509805935695,0.007181561174446922,4,5,50.0,73.64052896702063,26.359471032979375,47.28105793404125,bull,35635.359638949674,10541.3321935211,0.3856007454741756,-0.033549044079426195,6,1,100.0,53.08364577505993,46.91635422494007,6.167291550119858,buyer,1.0425592081458726,0.9865216988904413,4,0,4,52.155021600434296,0.8710240347692457,bear,0.8710240347692457,0.0,0.8710240347692457,18.669067960589118,0,16,380.49900007247925,119752.60000000002,52213.7 | 67538.9,15325.259999999951,2497.3976451814124,6615.797645180694,7270.150000000567,3792.4000000000005,7596.14999999985,1.0425592081458726,0.9865216988904413,1380.942615786321,0.4191114836546482,12.425,66.912,-54.488,56.685,32.595,24.09,30.89,0.492,30.398,STARTDUR,BEFORE,0.206,12.325,12.531,1.809,13.927,15.736,,,,,,,False,False,True,False,True,False,True,False,False,False,0.1669,-0.4174,0.1391
1782646035.931,9722,63.49732903695063,36.50267096304937,26.994658073901267,bear,18749.718996018662,11634.644066802624,0.25321346002817596,0.0038719220234949632,3,5,0.0,68.84541853217956,31.154581467820442,37.690837064359116,bull,29449.34963894972,10541.3321935211,0.333269415414417,-0.03662815927593764,5,1,50.0,50.120720822940065,49.879279177059935,0.24144164588013606,buyer,1.0656488427189301,1.0220696349367282,4,0,3,54.536813297543674,0.5226144208615474,bear,0.5226144208615474,0.0,0.5226144208615474,18.669067960589118,0,16,374.45700001716614,119995.05500000002,54488.2 | 65506.9,11018.645000000019,1616.5649999988163,6688.019999999479,6626.335000001273,4441.13000000164,7256.660000000297,1.0656488427189301,1.0220696349367282,1384.172128476052,0.30713388245148526,13.531,64.854,-51.322,57.732,34.712,23.02,28.737,0.434,28.303,STARTDUR,BEFORE,7.402,-1.933,5.469,5.261,6.653,11.914,,,,,,,False,False,True,False,True,False,True,False,False,False,0.2088,-0.3758,0.0696
1782646085.085,9723,66.8072914633514,33.192708536648595,33.61458292670281,bear,21694.27404036577,10778.639567075772,0.2700047714919962,0.006291158842285831,2,6,100.0,63.9000125423118,36.0999874576882,27.800025084623602,bull,23294.244138676568,10541.3321935211,0.2813349971091433,-0.03910306211355765,4,1,50.0,49.45798898144581,50.5420110185542,1.0840220371083953,seller,1.0437620715008578,1.0633607766758335,3,0,2,49.34361253066509,32.44509202711989,bull,32.44509202711989,0.31356865251692845,32.13152337460296,32.44509202711989,1,16,394.6230001449585,120267.92500000003,57998.8 | 62269.1,4270.325000000048,61.43500000082349,6643.874999998966,6520.4200000019355,5225.759999999405,7877.100000000671,1.0437620715008578,1.0633607766758335,1377.9961540926986,0.2651039486535478,15.401,61.763,-46.362,58.696,37.688,21.007,25.904,0.549,25.354,STARTDUR,BEFORE,2.943,-6.392,-3.449,1.525,2.917,4.441,,,,,,,False,False,False,False,True,False,True,False,False,False,0.1948,-0.3896,0.0278
1782646148.001,9724,65.57044114027798,34.42955885972202,31.14088228055596,bear,21694.27404036577,14816.354567075763,0.3030996331564829,-0.0075903179911031874,1,7,0.0,62.68756686562937,37.31243313437063,25.37513373125875,bull,18659.044138676523,10541.3321935211,0.2424122424590747,-0.03740167929831968,3,1,50.0,48.99095041544114,51.00904958455885,2.0180991691177095,seller,1.0677076544997446,1.0890103162918343,3,0,1,53.223561326754734,19.467055216271937,bull,19.467055216271937,0.18814119151015704,19.27891402476178,32.44509202711989,1,16,424.4830000400543,120457.51499999998,58785.9 | 61671.6,2885.764999999985,2844.0249999999887,7224.430000000074,6691.6399999994765,5244.825000000157,5827.2199999994045,1.0677076544997446,1.0890103162918343,1371.547078624746,0.1952035694366991,17.146,58.924,-41.778,59.463,40.373,19.09,23.391,0.703,22.688,STARTDUR,BEFORE,2.721,-6.613,-3.892,4.638,6.03,10.669,,,,,,,False,False,False,False,True,False,True,False,False,False,0.1948,-0.3896,0.0278
1782646226.63,9725,59.83328553188601,40.16671446811399,19.666571063772032,bear,21694.27404036577,11391.173705752288,0.2743303085087434,-0.009161647109617472,0,6,50.0,52.95459750141275,47.04540249858725,5.909195002825496,bull,17710.195,15733.917193521103,0.2773041999084371,-0.04802168502032115,2,1,0.0,50.514459556136394,49.485540443863606,1.0289191122727859,buyer,1.0337460026744234,1.1008608063239418,3,0,0,31.8267186311213,11.680233129763161,bull,11.680233129763161,0.11288471490609422,11.567348414857067,32.44509202711989,1,16,470.05600023269653,120604.41999999998,60882.7 | 59721.8,-1160.8800000000047,3101.381348419087,6687.580000001788,8017.281348418193,5915.500000000746,5687.98000000015,1.0337460026744234,1.1008608063239418,1363.4779596973694,0.1254705144290941,19.805,55.103,-35.298,60.032,43.575,16.457,20.163,1.322,18.841,STARTDUR,BEFORE,1.485,-7.849,-6.364,3.477,4.869,8.346,,,,,,,False,False,False,False,True,False,True,False,False,False,0.2506,-0.3342,0.0835
1782646306.249,9726,63.14768276494159,36.85231723505841,26.295365529883185,bear,19519.158562080294,11391.173705752288,0.2559833796261249,-0.007420922381543315,5,5,100.0,41.79201237151423,58.20798762848577,16.41597525697154,bear,17710.195,15733.917193521103,0.2769668340576893,-0.043119239756582405,1,1,50.0,46.85675023118525,53.14324976881475,6.286499537629497,seller,1.0308357584731824,1.05597614929494,2,0,4,32.39264278901299,7.0081398778578965,bull,7.0081398778578965,0.06773082894365653,6.9404090489142405,32.44509202711989,1,16,545.5810000896454,120751.32499999998,59940.4 | 60811.0,870.6049999999959,1855.2450000000044,7030.775000001273,8198.629999999328,7137.9400000008945,6236.219999999703,1.0308357584731824,1.05597614929494,1255.420625083934,0.13939224979092352,24.986,48.024,-23.038,58.516,47.643,10.873,16.498,4.334,12.164,STARTDUR,BEFORE,-7.582,-16.917,-24.499,-3.369,-1.977,-5.345,0.0,down,7.39,,,,False,False,False,False,True,False,False,False,False,False,0.2227,-0.3619,0.0139
1782646401.693,9727,63.14768276494159,36.85231723505841,26.295365529883185,bear,19519.158562080294,11391.173705752288,0.2557444015482554,-0.012085557901474253,4,5,50.0,16.21467639881488,83.78532360118511,67.57064720237022,bear,11296.595000000001,20526.987193521105,0.2633004043011684,-0.04477648212939974,0,1,0.0,44.72875707781281,55.27124292218719,10.542485844374383,seller,0.9786216969399281,1.0667823376503345,1,0,3,36.78919378715297,4.2048839267147375,bull,4.2048839267147375,0.04063849736619392,4.164245429348544,32.44509202711989,1,16,634.0650000572205,120864.15999999999,63677.2 | 57187.0,-6490.220000000001,2715.789999999104,7569.369999999924,8921.039999999328,7256.000000002534,6518.619999997616,0.9786216969399281,1.0667823376503345,1193.3077161377296,-0.02785515320333708,34.707,39.048,-4.341,52.078,47.419,4.659,13.215,13.533,-0.319,STARTDUR,STARTDUR,-21.435,-30.769,-52.204,-9.962,-8.57,-18.532,0.0,down,8.39,,,,False,False,False,True,True,True,False,False,False,False,0.3065,-0.2786,0.0139
1782646438.598,9728,71.5453731450633,28.454626854936706,43.09074629012659,bear,21939.401227182563,11391.173705752288,0.2754341095414279,-0.0060927318710816015,3,5,100.0,14.733334406960525,85.26666559303948,70.53333118607897,bear,3972.5150000000003,22990.254528418838,0.22281243065184858,-0.042508317932408744,12,1,0.0,43.190053712339946,56.809946287660054,13.619892575320108,seller,0.9651314018654962,1.0881376065342507,1,0,2,35.884554360162994,2.5229303560288425,bull,2.5229303560288425,0.02438309841971635,2.498547257609126,32.44509202711989,1,16,670.3740000724792,121011.06499999999,68414.9 | 52596.1,-15818.81500000001,1309.4649999995436,7569.369999999924,8968.560000000743,7675.780000003875,7552.684999997251,0.9651314018654962,1.0881376065342507,739.3419591364844,-0.16694490818028707,43.072,31.611,11.461,46.355,46.744,-0.389,10.573,21.645,-11.072,STARTDUR,STARTDUR,-27.144,-36.478,-63.622,-13.469,-12.077,-25.545,0.0,down,9.39,,,,False,False,False,True,True,True,False,False,False,False,0.3344,-0.2508,0.0
1782646543.321,9729,71.19665055600245,28.80334944399755,42.3933011120049,bear,21939.401227182563,8725.61631727678,0.2532702216991489,-0.006203107145012818,2,5,50.0,13.553720437089584,86.44627956291042,72.89255912582084,bear,3972.5150000000003,28794.799528418847,0.2706336300987336,-0.045593075664446196,15,1,0.0,41.16423996878093,58.83576003121907,17.671520062438127,seller,0.9510387646978742,1.13926458892365,2,0,15,22.96617412469168,1.5137582136173053,bull,1.5137582136173053,0.014629859051829808,1.4991283545654754,32.44509202711989,1,16,774.3250000476837,121076.285,71531.2 | 49545.1,-21986.06500000004,1347.8699999991768,7930.220000000595,9705.709999999775,8468.610000002236,7819.4499999989575,0.9510387646978742,1.13926458892365,276.97397745888725,-0.19482326746451512,50.199,25.599,24.6,41.329,45.988,-4.659,8.472,28.413,-19.94,BEFORE,STARTDUR,-28.572,-37.907,-66.479,-10.585,-19.92,-30.505,0.0,down,10.39,,,,False,False,False,True,False,True,False,False,False,False,0.3904,-0.1952,0.1394
1782646627.587,9730,66.77278860328236,33.227211396717635,33.54557720656472,bear,21568.139394162354,8725.61631727678,0.2501599492495007,-0.004890126385165956,1,5,50.0,11.876004346102244,88.12399565389775,76.24799130779552,bear,3972.5150000000003,30662.95136143906,0.28601295229758006,-0.04364922324191328,14,1,0.0,41.83397628761518,58.16602371238482,16.332047424769634,seller,0.938709177922748,1.1317611844695419,2,0,14,28.90149644244503,0.9082549281703832,bull,0.9082549281703832,0.008777915431097884,0.8994770127392854,32.44509202711989,1,16,846.7509999275208,121097.54500000001,73028.1 | 48069.5,-24958.58500000002,3537.3252774831526,8064.670000001414,10215.617886327735,8369.522608848083,6373.439999997913,0.938709177922748,1.1317611844695419,243.0989523196654,-0.2645502645502614,56.039,20.831,35.208,37.161,45.399,-8.238,6.8,33.77,-26.97,BEFORE,STARTDUR,-39.643,-23.42,-63.063,-18.35,-14.906,-33.256,0.0,down,11.39,,,,False,False,False,True,False,True,False,False,False,False,0.5165,-0.0698,0.3909
1782646645.158,9731,60.05866023373999,39.94133976626001,20.11732046747998,bear,17534.836939233166,8744.280515424463,0.21676781288001734,-0.006328793909352176,0,4,0.0,12.36150381624241,87.63849618375758,75.27699236751518,bear,3972.5150000000003,29477.413816368247,0.27591748174295294,-0.03859940284485322,13,1,50.0,43.1664809760107,56.8335190239893,13.667038047978597,seller,0.9500283117159064,1.0936957710139483,1,0,13,50.80581720830709,0.54495295690223,bull,0.54495295690223,0.0,0.54495295690223,32.44509202711989,0,16,852.7200000286102,121231.64000000001,71539.5 | 49692.2,-21847.28000000002,3191.8685677974154,8064.670000001414,10682.06000000134,8831.141432207423,6723.719999997915,0.9500283117159064,1.0936957710139483,229.94498970099963,-0.30636401615373743,60.41,17.147,43.263,34.096,45.26,-11.164,5.495,37.593,-32.099,BEFORE,STARTDUR,-35.377,-19.154,-54.531,-16.328,-12.884,-29.211,0.0,down,12.39,,,,False,False,False,True,False,True,False,False,False,False,0.5727,0.0,0.433
1782646699.902,9732,59.669800488114554,40.330199511885446,19.33960097622911,bear,13148.526702852912,8744.280515424463,0.18051568026434014,0.0032091886246192964,7,3,50.0,25.096058553969687,74.90394144603032,49.80788289206063,bear,9436.045000000002,28163.6640527485,0.3100258906830232,-0.016201828981684086,12,1,100.0,43.69798727483193,56.30201272516806,12.604025450336126,seller,0.9551981359314736,1.0737717567289669,1,0,12,72.05280458413424,0.32697177414133793,bull,0.32697177414133793,0.0,0.32697177414133793,32.44509202711989,0,16,897.3819999694824,121279.255,67958.5 | 53320.7,-14637.835000000028,4124.177100009403,8169.630000002011,10127.027100010153,8626.760000005886,5545.7199999968725,0.9551981359314736,1.0737717567289669,191.89086615678795,-0.15320334261838361,61.545,14.761,46.784,34.038,46.752,-12.714,4.416,38.487,-34.07,BEFORE,STARTDUR,-28.549,-12.327,-40.876,-13.532,-10.088,-23.62,0.0,down,13.39,,,,False,False,False,True,False,True,False,False,False,False,0.4324,-0.0418,0.3348
1782646778.096,9733,53.9151707868186,46.0848292131814,7.830341573637201,bear,12937.438447675375,8744.280515424463,0.17865483707607932,0.011472704479247366,6,3,50.0,34.56231412988067,65.43768587011934,30.875371740238666,bear,13588.645000000011,28163.6640527485,0.3440341600250336,0.00199769142378272,11,1,100.0,45.06498157986992,54.93501842013008,9.870036840260155,seller,0.9552110770944915,1.071045360455689,1,0,11,54.51935177034295,0.19618306448480277,bull,0.19618306448480277,0.0,0.19618306448480277,32.44509202711989,0,16,935.6559998989105,121360.94000000002,67542.6 | 53818.4,-13724.199999999997,3598.290000000963,7322.95000000283,10620.89000000119,8675.63000000678,5669.919999996277,0.9552110770944915,1.071045360455689,186.18175973945162,-0.12527839643653035,60.097,14.39,45.707,36.176,49.659,-13.482,3.727,35.951,-32.225,BEFORE,STARTDUR,-20.255,-4.033,-24.288,-13.919,-10.475,-24.393,0.0,down,14.39,,,,False,False,False,True,False,True,False,False,False,False,0.3484,0.0,0.2091
1782646847.185,9734,47.51230046198881,52.48769953801119,4.97539907602238,bull,10230.034166256912,8744.280515424463,0.1562409794887205,0.017214005305848375,5,3,50.0,44.51312871098316,55.48687128901684,10.973742578033674,bear,18916.16000000001,25727.718334166955,0.3676129228445693,0.019091661779431505,10,0,100.0,46.71435935938804,53.285640640611966,6.571281281223923,seller,0.9688339532151405,1.0349395971194608,1,0,10,69.94477299686413,0.11770983869088165,bull,0.11770983869088165,0.0,0.11770983869088165,32.44509202711989,0,16,993.6569998264313,121442.625,64688.5 | 56754.2,-7934.2750000000015,4205.428885644535,8243.560000003054,11294.90166504536,9077.460000007228,6255.572779396651,0.9688339532151405,1.0349395971194608,150.59904151589342,0.013923698134231575,56.302,16.914,39.389,40.119,52.35,-12.231,3.579,30.737,-27.158,BEFORE,STARTDUR,-11.254,4.969,-6.285,-16.344,-12.9,-29.245,,,,,,,False,False,False,False,False,True,False,False,False,False,0.2367,-0.1114,-0.0278
1782646907.289,9735,46.35157717945272,53.64842282054728,7.296845641094563,bull,7915.395165526126,12673.27537288818,0.1694201805253147,-0.019230152279041592,4,4,0.0,44.51312871098316,55.48687128901684,10.973742578033674,bear,18916.16000000001,23579.527334897746,0.3496887769607394,0.0262657360617573,9,1,50.0,47.00392903405284,52.99607096594716,5.992141931894324,seller,1.0037215741018604,1.0178052558665571,1,0,9,67.2936405249224,0.070625903214529,bull,0.070625903214529,0.0,0.070625903214529,32.44509202711989,0,16,1003.9830000400543,121524.31,62716.8 | 58807.5,-3909.25,-650.1900000013447,7220.3000000040975,8906.64999999933,9373.030000006334,7404.109999998437,1.0037215741018604,1.0178052558665571,149.05859110568213,0.02785515320333708,53.191,19.065,34.126,43.346,54.449,-11.103,3.463,26.486,-23.022,BEFORE,STARTDUR,-10.529,5.694,-4.835,-18.836,-15.392,-34.228,,,,,,,False,False,False,False,False,True,False,False,False,False,0.2506,-0.0975,0.0
1782646944.438,9736,38.09901669887001,61.90098330112998,23.801966602259977,bull,7915.395165526126,12860.456421638039,0.17091254084797908,-0.038736686405607214,3,3,0.0,43.67079713353835,56.32920286646165,12.658405732923296,bear,22253.206050931698,23579.527334897746,0.3770429762705742,0.03247229941382307,8,1,100.0,50.515450822415055,49.484549177584945,1.0309016448301067,buyer,1.0248200831325007,0.9912660330004947,2,0,15,92.37587709710644,0.04237554192871739,bull,0.04237554192871739,0.0,0.04237554192871739,32.44509202711989,0,16,979.9839999675751,121558.38,60353.3 | 61205.1,851.7600000000093,1259.2639029331294,8833.103902939318,8528.599999999777,9087.880000004845,7014.560000001119,1.0248200831325007,0.9912660330004947,154.12277988551872,0.069647583228858,50.0,22.122,27.879,46.529,55.322,-8.793,3.471,22.556,-19.085,BEFORE,STARTDUR,-5.068,11.155,6.087,-16.82,-13.376,-30.196,,,,,,,False,False,False,False,False,True,False,False,False,False,0.2227,-0.1253,-0.0418
1782647003.37,9737,40.38516749435485,59.61483250564514,19.229665011290294,bull,7915.395165526126,12860.456421638039,0.1708492304979417,-0.04179823017252908,2,3,50.0,50.10151172305816,49.89848827694184,0.20302344611631273,bull,23675.466050931685,23579.527334897746,0.38859919764455186,0.04114459084845071,7,1,100.0,51.721184774498184,48.278815225501816,3.4423695489963713,buyer,1.06529697828608,0.9963382133380638,2,0,14,70.41141821950211,0.025425325157230436,bull,0.025425325157230436,0.0,0.025425325157230436,32.44509202711989,0,16,996.6149997711182,121603.42499999999,58976.1 | 62627.3,3651.2349999999933,5034.342354819308,10562.77235482333,9481.250000000002,8343.870000004845,6665.809999999181,1.06529697828608,0.9963382133380638,150.994658266683,0.013912075681698827,45.92,26.407,19.513,49.959,54.923,-4.964,4.121,18.67,-14.549,STARTDUR,STARTDUR,-2.393,13.83,11.438,-21.018,-4.795,-25.813,,,,,,,False,False,False,False,True,True,False,False,False,False,0.153,-0.2365,-0.2226
1782647040.433,9738,44.05888833146532,55.94111166853468,11.882223337069364,bull,12147.09016552613,11684.363004679706,0.19576631798377622,-0.015121416474853086,15,4,100.0,50.10151172305816,49.89848827694184,0.20302344611631273,bull,23675.466050931685,23579.527334897746,0.38818178628977096,0.04582108346983194,6,1,50.0,51.31619292985309,48.68380707014691,2.6323858597061767,buyer,1.0558072504335765,1.0104454979001,2,0,13,45.37989972255583,0.015255195094338262,bull,0.015255195094338262,0.0,0.015255195094338262,32.44509202711989,0,16,1004.5020000934601,121734.18499999998,59745.0 | 61989.2,2244.235000000008,5816.6050000015675,10571.190000005738,9644.174999998068,7686.600000003204,6712.159999999032,1.0558072504335765,1.0104454979001,147.743039233042,0.05567153792624392,42.806,29.53,13.276,52.564,54.822,-2.258,4.63,15.648,-11.018,STARTDUR,STARTDUR,-4.432,11.791,7.359,-19.904,-3.682,-23.586,,,,,,,False,False,False,False,True,True,False,False,False,False,0.153,-0.2365,-0.153
1782647087.982,9739,65.25667980531297,34.74332019468703,30.513359610625933,bear,14362.325121179012,11684.363004679706,0.21378740596659027,0.0038045158753197885,15,4,100.0,50.10151172305816,49.89848827694184,0.20302344611631273,bull,23675.466050931685,23579.527334897746,0.38786207313993365,0.04753560943426308,5,1,50.0,49.31464563902866,50.685354360971345,1.3707087219426872,seller,1.0350527737926365,1.030303478164993,3,0,12,33.400623813731166,0.0,bear,0.0,0.0,0.0,0.0,0,16,1002.8970000743866,121834.52999999998,61031.0 | 60803.5,-227.45000000000437,10647.804999999398,11506.955000005059,12583.439999996946,7605.880000005587,5836.70999999702,1.0350527737926365,1.030303478164993,148.20314846407217,0.0417478430281118,41.268,30.181,11.087,54.035,56.012,-1.977,4.697,13.807,-9.11,STARTDUR,STARTDUR,-16.032,0.191,-15.841,-22.29,-6.068,-28.358,,,,,,,False,False,False,False,True,True,False,False,False,False,0.153,-0.2365,-0.153
1782647106.65,9740,61.64866991737901,38.35133008262099,23.297339834758013,bear,14362.325121179012,8934.730825733175,0.1907490724936616,0.001990071645209816,14,3,0.0,59.53778233609282,40.46221766390718,19.075564672185628,bull,27055.308229878214,23579.527334897746,0.41458233786532317,0.04773894543931446,4,1,100.0,51.27746400184502,48.72253599815498,2.554928003690038,buyer,1.0123003130129784,1.0066545686914705,3,0,11,59.18977932813178,0.0,bear,0.0,0.0,0.0,0.0,0,16,958.6490001678467,122134.56999999999,60700.8 | 61433.7,732.929999999993,9207.94500000068,10926.400000003949,12412.219999999406,7242.865000005581,6887.809999997095,1.0123003130129784,1.0066545686914705,167.07034995905343,0.0834956860562236,37.805,33.905,3.899,55.924,54.765,1.159,6.271,11.33,-5.059,STARTDUR,STARTDUR,-8.528,7.695,-0.833,-14.392,1.831,-12.561,,,,,,,False,False,False,False,True,True,False,False,False,False,0.1112,-0.2781,-0.1947
1782647128.437,9741,50.02321648057109,49.97678351942891,0.04643296114217321,bear,14362.325121179012,11800.763686168426,0.21355658795592794,-0.002632342777407338,13,3,0.0,61.79861967689582,38.20138032310418,23.597239353791633,bull,29744.67536944296,18386.942334897743,0.39287502043151384,0.0475645805324323,3,1,100.0,53.5534043595395,46.4465956404605,7.106808719079005,buyer,1.0360605767034363,0.973937928973665,3,0,10,69.49944610865526,0.0,bear,0.0,0.0,0.0,0.0,0,16,901.8069999217987,122511.27,57946.3 | 64565.0,6618.709999999985,8580.350000000442,11160.140000003652,10829.339999999473,6581.960000004395,6827.169999998287,1.0360605767034363,0.973937928973665,183.94667284196314,0.16708437761069975,34.009,38.555,-4.546,57.608,52.259,5.35,8.383,9.187,-0.804,STARTDUR,STARTDUR,-0.447,15.776,15.329,-5.85,10.372,4.522,0.0,up,7.265,,,,False,False,False,False,True,True,False,False,False,False,0.0834,-0.3058,-0.2363
1782647151.792,9742,53.42705216810393,46.57294783189607,6.854104336207856,bear,13537.472855703478,11800.763686168426,0.2061897233868531,0.0021161757464986533,12,3,100.0,62.264833703274824,37.735166296725176,24.52966740654965,bull,29744.67536944296,22819.62214429653,0.4277416049247089,0.03174658406096756,2,1,0.0,52.36732771998452,47.63267228001548,4.734655439969049,buyer,1.0333379407788663,0.9912627172051351,3,0,9,22.95656003137571,0.0,bear,0.0,0.0,0.0,0.0,0,16,845.5429999828339,122887.97000000002,58955.2 | 63932.7,4977.519999999968,10564.464803864328,11874.675000004165,11211.139999998213,6061.520196139317,6459.829999998734,1.0333379407788663,0.9912627172051351,199.35876571171497,0.09743875278395486,31.179,41.862,-10.683,58.893,50.651,8.242,9.928,7.487,2.441,STARTDUR,STARTDUR,-2.509,13.714,11.205,-6.519,9.704,3.185,0.0,up,8.265,,,,False,False,False,False,True,True,False,False,False,False,0.1252,-0.2642,-0.0695
1782647187.817,9743,48.508740557217635,51.491259442782365,2.9825188855647333,bull,13537.472855703478,11800.763686168426,0.20550280190918332,0.003789614764605367,11,3,50.0,57.733462329142995,42.266537670857005,15.466924658285986,bull,29744.67536944296,24239.27714429653,0.4378305286310264,0.014366797143138507,15,1,0.0,52.31339681769467,47.68660318230533,4.626793635389337,buyer,1.0277027151729274,0.9869411188522146,3,0,8,22.277253424524716,0.0,bear,0.0,0.0,0.0,0.0,0,16,786.1239998340607,123298.74000000003,60374.9 | 62923.9,2548.979999999967,12295.393361395862,11385.280000005514,13235.193361392732,6143.060000001565,6182.020000000821,1.0277027151729274,0.9869411188522146,208.26124869251143,0.04179437169128049,29.525,43.765,-14.24,60.064,49.993,10.07,10.411,6.242,4.169,STARTDUR,STARTDUR,-2.342,13.88,11.538,-3.705,12.518,8.813,0.0,up,9.265,,,,False,False,False,False,True,True,False,False,False,False,0.2646,-0.1253,0.0696
